Phase,Magnitude
0.00275,1.000326094201035
0.00825,1.000417022528759
0.01375,1.0003262087728964
0.01925,1.00056081752714
0.024749999999999998,1.0007090348970558
0.03025,1.0006980997729171
0.035750000000000004,1.0006877969695391
0.041249999999999995,1.0008056936408436
0.04675,1.000860840645728
0.05224999999999999,1.0007222529228696
0.057749999999999996,1.0007189926881308
0.06325,1.0010678424544546
0.06875,1.0011909084363713
0.07425,1.0010217205682834
0.07974999999999999,1.000810237960126
0.08524999999999999,1.0007798196376139
0.09075,1.0006770558311775
0.09625,1.000608020209157
0.10175,1.0005007431809656
0.10724999999999998,1.0006215064304105
0.11274999999999999,1.0007628411971312
0.11825,1.0007756733040298
0.12375,1.0006772603237384
0.12925,1.0006286303841596
0.13474999999999998,1.0006969694567625
0.14024999999999999,1.000746591450823
0.14575,1.0008583047074302
0.15125,1.0007731742251456
0.15675,1.0005924573452223
0.16225,1.0006929298152811
0.16774999999999998,1.0007896710245883
0.17325,1.0009130022785815
0.17875,1.000732938916056
0.18425,1.0007466185456049
0.18974999999999997,1.0007935718520689
0.19524999999999998,1.0007507797711337
0.20074999999999998,1.0005682186750249
0.20625,1.0006724451212485
0.21175,1.0005300294589128
0.21725,1.0003155173167857
0.22274999999999998,1.0006008670235698
0.22824999999999998,1.0008966704939006
0.23374999999999999,1.0009299028768115
0.23925,1.0006110643100103
0.24475,1.0006327435181317
0.25025,1.0006526730732488
0.25575000000000003,1.000582560782679
0.26125,1.000737560874991
0.26675,1.0007289713991054
0.27225,1.000841481411296
0.27774999999999994,1.0007114447679903
0.28325,1.0006174048532894
0.28874999999999995,1.0005917438586003
0.29425,1.0008490572116409
0.29974999999999996,1.0009846292021074
0.30525,1.0008041898798
0.31074999999999997,1.0008324455496973
0.31625000000000003,1.0009750989608086
0.32175,1.000658004750895
0.32724999999999993,1.0006267105355584
0.33275,1.0008565665624627
0.33824999999999994,1.0008056561748755
0.34375,1.000819140074802
0.34924999999999995,1.0006766534445333
0.35475,1.0006902194609004
0.36024999999999996,1.0006310467178576
0.36575,1.0005964985836313
0.37124999999999997,1.0006705448061406
0.37675000000000003,1.0007474398514817
0.38225,1.0007195798616633
0.38774999999999993,1.000701652705754
0.39325,1.0008229949637215
0.39874999999999994,1.0007442872778578
0.40425,1.0004458380878192
0.40974999999999995,1.000537589176755
0.41525,1.0006152247263218
0.42074999999999996,1.0005222990408595
0.42625,1.0006486131158419
0.43174999999999997,1.000758630613828
0.43724999999999997,1.0007392149584167
0.44275,1.0008897435092041
0.4482499999999999,1.0008882821808183
0.45375,1.0008102464443145
0.45924999999999994,1.0007343683209258
0.46475,1.0005672240034966
0.47024999999999995,1.0008482082973598
0.47575,1.0007414255016587
0.48124999999999996,0.9982344787269319
0.48675,0.98986015767121
0.49224999999999997,0.9850912053781817
0.49774999999999997,0.9843073714929659
0.50325,0.9839412795132487
0.50875,0.9838179688025145
0.51425,0.9844279789187783
0.5197499999999999,0.9858613229981724
0.52525,0.9916549796623492
0.53075,0.9995059527906676
0.5362499999999999,1.0006680617361876
0.54175,1.0007934654631359
0.54725,1.0005924715723247
0.55275,1.0005625002483394
0.5582499999999999,1.0006867996232545
0.56375,1.0005473102341296
0.56925,1.0005944042271229
0.57475,1.000570790158
0.5802499999999999,1.0005485898459927
0.58575,1.0008444619141563
0.5912499999999999,1.0009709861045026
0.5967499999999999,1.0009173098533943
0.60225,1.0007968748491618
0.60775,1.0006823631701194
0.61325,1.0007921729393674
0.6187499999999999,1.0008855758907318
0.62425,1.0007431282061194
0.62975,1.0005873202699305
0.63525,1.000835852852842
0.6407499999999999,1.0008846216824712
0.64625,1.0008488006733829
0.6517499999999999,1.0007472764194265
0.6572499999999999,1.0007558979370632
0.66275,1.0005361267572792
0.66825,1.0007446928551704
0.67375,1.0008669787271376
