Phase,Magnitude
0.005,18.954467149266844
0.015,18.954758794739554
0.025,18.955406512774875
0.035,18.956467328493854
0.045,18.95800001218955
0.055,18.960063854520524
0.065,18.962717402075327
0.07500000000000001,18.966017174548984
0.08499999999999999,18.970016385181186
0.095,18.97476368616771
0.10500000000000001,18.980301960469962
0.11499999999999999,18.986667180816728
0.125,18.993887355726272
0.135,19.00198158109132
0.14500000000000002,19.010959214283695
0.155,19.020819185874444
0.165,19.03154946195795
0.175,19.04312666774796
0.185,19.055515880616195
0.195,19.06867059810906
0.20500000000000002,19.08253288374658
0.215,19.097033690623125
0.225,19.11209336003543
0.235,19.12762228960372
0.245,19.143521762670524
0.255,19.15968492820047
0.265,19.17599791800446
0.275,19.192341085909888
0.28500000000000003,19.20859035153133
0.295,19.22461862959287
0.305,19.240297324342748
0.315,19.255497867504353
0.325,19.270093277443344
0.335,19.28395971681058
0.34500000000000003,19.296978025851796
0.355,19.30903520885912
0.365,19.320025851872373
0.375,19.32985345070974
0.385,19.338431629703926
0.395,19.345685233119987
0.405,19.351551273111316
0.41500000000000004,19.35597972020036
0.425,19.358934124618376
0.435,19.360392059367
0.445,19.360345378534348
0.455,19.358800287168194
0.465,19.355777221835567
0.475,19.35131054383754
0.485,19.34544804985625
0.495,19.338250307544087
0.505,19.329789826180566
0.515,19.320150074979416
0.525,19.309424363889185
0.535,19.297714603759612
0.545,19.285129964512343
0.555,19.27178545143
0.5650000000000001,19.25780042084052
0.575,19.243297057305448
0.585,19.228398834908806
0.595,19.213228985381125
0.605,19.197908995577603
0.615,19.182557156266224
0.625,19.16728718327815
0.635,19.15220693084507
0.645,19.137417215415276
0.655,19.123010766426553
0.665,19.109071318449047
0.675,19.09567285682683
0.685,19.082879026480622
0.6950000000000001,19.070742710923348
0.7050000000000001,19.05930578582811
0.715,19.04859904871593
0.725,19.03864232354343
0.735,19.029444736211367
0.745,19.02100515432799
0.755,19.013312781988386
0.765,19.00634789791284
0.775,19.00008272306232
0.785,18.994482401851478
0.795,18.989506079341503
0.805,18.985108055343
0.8150000000000001,18.981238995216074
0.8250000000000001,18.977847176338507
0.835,18.974879748735695
0.845,18.972283988235645
0.855,18.97000852072959
0.865,18.96800449668094
0.875,18.966226695922096
0.885,18.964634543995945
0.895,18.963193022817315
0.905,18.961873460223952
0.915,18.96065418502891
0.925,18.959521036443103
0.935,18.958467719172454
0.9450000000000001,18.95749599806951
0.9550000000000001,18.95661572889339
0.965,18.955844724461652
0.975,18.95520845821987
0.985,18.95473960996493
0.995,18.954477461093663
1.005,18.954467149266844
1.015,18.954758794739554
1.025,18.955406512774875
1.035,18.956467328493854
1.045,18.95800001218955
1.055,18.960063854520524
1.065,18.962717402075327
1.075,18.966017174548984
1.085,18.970016385181186
1.095,18.97476368616771
1.105,18.980301960469962
1.115,18.986667180816728
1.125,18.993887355726272
1.135,19.00198158109132
1.145,19.010959214283695
1.155,19.020819185874444
1.165,19.03154946195795
1.175,19.04312666774796
1.185,19.055515880616195
1.195,19.06867059810906
1.205,19.08253288374658
1.215,19.097033690623125
1.225,19.11209336003543
1.2349999999999999,19.12762228960372
1.245,19.143521762670524
1.255,19.15968492820047
1.2650000000000001,19.17599791800446
1.275,19.192341085909888
1.2850000000000001,19.20859035153133
1.295,19.22461862959287
1.305,19.240297324342748
1.315,19.255497867504353
1.325,19.270093277443344
1.335,19.28395971681058
1.345,19.296978025851796
1.355,19.30903520885912
1.365,19.320025851872373
1.375,19.32985345070974
1.385,19.338431629703926
1.395,19.345685233119987
1.405,19.351551273111316
1.415,19.35597972020036
1.425,19.358934124618376
1.435,19.360392059367
1.445,19.360345378534348
1.455,19.358800287168194
1.465,19.355777221835567
1.475,19.35131054383754
1.4849999999999999,19.34544804985625
1.495,19.338250307544087
1.505,19.329789826180566
1.5150000000000001,19.320150074979416
1.525,19.309424363889185
1.5350000000000001,19.297714603759612
1.545,19.285129964512343
1.5550000000000002,19.27178545143
1.565,19.25780042084052
1.575,19.243297057305448
1.585,19.228398834908806
1.595,19.213228985381125
1.605,19.197908995577603
1.615,19.182557156266224
1.625,19.16728718327815
1.635,19.15220693084507
1.645,19.137417215415276
1.655,19.123010766426553
1.665,19.109071318449047
1.675,19.09567285682683
1.685,19.082879026480622
1.695,19.070742710923348
1.705,19.05930578582811
1.7149999999999999,19.04859904871593
1.725,19.03864232354343
1.7349999999999999,19.029444736211367
1.745,19.02100515432799
1.755,19.013312781988386
1.7650000000000001,19.00634789791284
1.775,19.00008272306232
1.7850000000000001,18.994482401851478
1.795,18.989506079341503
1.8050000000000002,18.985108055343
1.815,18.981238995216074
1.8250000000000002,18.977847176338507
1.835,18.974879748735695
1.845,18.972283988235645
1.855,18.97000852072959
1.865,18.96800449668094
1.875,18.966226695922096
1.885,18.964634543995945
1.895,18.963193022817315
1.905,18.961873460223952
1.915,18.96065418502891
1.925,18.959521036443103
1.935,18.958467719172454
1.945,18.95749599806951
1.955,18.95661572889339
1.9649999999999999,18.955844724461652
1.975,18.95520845821987
1.9849999999999999,18.95473960996493
1.995,18.954477461093663
